OrgCode,OrgName,Procedure,Measure,Modelled_Records_2011,Modelled_Records_2012,Modelled_Records_2013,Modelled_Records_2014,Modelled_Records_2015,Modelled_Records_2016,Modelled_Records_2017,Modelled_Records_2018,Modelled_Records_2019,Adjusted_Health_Gain_2011,Adjusted_Health_Gain_2012,Adjusted_Health_Gain_2013,Adjusted_Health_Gain_2014,Adjusted_Health_Gain_2015,Adjusted_Health_Gain_2016,Adjusted_Health_Gain_2017,Adjusted_Health_Gain_2018,Adjusted_Health_Gain_2019,Outlier_2011,Outlier_2012,Outlier_2013,Outlier_2014,Outlier_2015,Outlier_2016,Outlier_2017,Outlier_2018,Outlier_2019
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Primary,EQ VAS,0,161,206,273,303,226,177,185,73,-,5.639,4.484,2.943,5.673,4.154,7.202,6.696,8.645,No procedures,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Revision,EQ VAS,0,*,14,21,24,19,17,26,11,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Hip Replacement,EQ VAS,38,184,255,210,242,200,179,173,82,8.386,12.248,9.818,10.739,9.611,11.731,15.288,15.642,16.015,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Knee Replacement,EQ VAS,50,161,220,294,327,245,194,211,84,-2.202,5.321,4.471,2.197,5.848,4.573,7.633,7.273,9.081,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,173,238,215,208,173,170,151,77,-,0.419,0.401,0.411,0.434,0.403,0.459,0.481,0.491,No procedures,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,13,32,18,27,43,27,33,11,-,-,0.217,-,-,0.239,-,0.254,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,167,224,293,317,239,196,180,72,-,0.317,0.286,0.289,0.302,0.293,0.308,0.31,0.318,No procedures,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,*,19,23,25,20,18,26,11,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Hip Replacement,EQ-5D Index,40,186,270,233,235,216,197,184,88,0.414,0.41,0.389,0.409,0.419,0.399,0.439,0.464,0.479,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Knee Replacement,EQ-5D Index,52,167,243,316,342,259,214,206,83,0.213,0.31,0.279,0.286,0.302,0.284,0.317,0.314,0.317,Negative outlier (95%),Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,186,253,227,231,180,183,155,82,-,20.401,19.871,20.543,21.378,21.249,22.505,22.628,23.392,No procedures,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,15,33,21,31,45,28,34,11,-,-,12.421,-,9.358,10.253,-,15.418,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Negative outlier (95%),Negative outlier (95%),Insufficient records,Not an outlier,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Hip Replacement,Oxford Hip Score,45,201,286,248,262,225,211,189,93,19.989,19.841,19.738,20.572,20.974,20.643,22.101,22.617,23.264,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,180,236,320,333,250,200,203,76,-,15.736,14.563,14.645,14.383,14.095,16.079,16.312,17.159,No procedures,Not an outlier,Negative outlier (95%),Negative outlier (95%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Not an outlier
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,*,19,22,26,21,16,28,12,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Total Knee Replacement,Oxford Knee Score,52,180,255,342,359,271,216,231,88,13.296,15.407,14.057,14.188,14.24,13.624,16.011,15.976,16.693,Not an outlier,Not an outlier,Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Not an outlier,Negative outlier (95%),Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Hip Replacement Primary,EQ VAS,0,106,107,151,142,84,93,177,84,-,5.633,10.504,12.555,13.347,15.745,13.562,12.781,11.059,No procedures,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Primary,EQ VAS,0,165,162,164,169,121,142,278,147,-,0.608,2.368,6.98,7.917,6.827,6.518,6.298,10.157,No procedures,Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Revision,EQ VAS,0,0,0,0,0,*,*,3,2,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Hip Replacement,EQ VAS,167,112,111,154,145,84,94,181,84,8.731,5.167,10.609,12.552,12.989,15.826,12.547,12.764,11.208,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Knee Replacement,EQ VAS,246,171,166,165,169,121,142,281,149,1.862,0.42,2.382,6.899,7.566,6.621,6.247,6.193,10.236,Negative outlier (95%),Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,124,122,168,149,92,100,188,92,-,0.371,0.417,0.414,0.435,0.464,0.422,0.454,0.437,No procedures,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,205,197,192,187,140,149,279,159,-,0.276,0.261,0.287,0.326,0.311,0.321,0.329,0.323,No procedures,Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,0,0,0,0,*,*,3,2,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Hip Replacement,EQ-5D Index,181,131,128,170,152,92,101,192,92,0.405,0.352,0.411,0.415,0.43,0.464,0.416,0.459,0.44,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Knee Replacement,EQ-5D Index,277,212,202,193,187,140,149,282,161,0.247,0.277,0.262,0.291,0.327,0.308,0.323,0.325,0.33,Negative outlier (99.8%),Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,139,127,174,169,100,110,196,96,-,18.922,20.088,20.764,20.563,21.241,20.446,22.274,21.612,No procedures,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Hip Replacement,Oxford Hip Score,200,146,131,178,172,100,111,200,96,18.872,17.939,19.671,20.714,20.121,20.833,19.612,21.904,21.25,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,232,213,216,204,157,164,301,165,-,15.541,15.244,16.039,17.396,16.617,16.704,16.996,15.829,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%)
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,0,0,0,0,*,*,4,2,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Total Knee Replacement,Oxford Knee Score,305,239,218,217,204,157,164,305,167,13.533,15.502,15.063,16.005,17.365,16.554,16.705,16.917,15.861,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%)
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,104,77,13,19,69,100,110,37,-,9.729,6.649,-,-,12.92,13.474,9.809,12.883,No procedures,Not an outlier,Negative outlier (95%),Insufficient records,Insufficient records,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,0,0,0,0,1,2,5,1,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,130,89,26,25,80,82,85,34,-,6.04,3.97,-,-,8.614,7.109,6.417,8.979,No procedures,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,115,107,79,13,19,70,102,115,38,8.837,10.096,6.138,-,-,12.82,13.84,9.703,13.303,Not an outlier,Not an outlier,Negative outlier (95%),Insufficient records,Insufficient records,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,132,132,92,26,25,81,85,87,34,2.568,6.127,3.822,-,-,8.865,7.43,6.48,8.871,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,112,82,14,23,68,112,117,35,-,0.381,0.385,-,-,0.409,0.442,0.381,0.441,No procedures,Negative outlier (95%),Negative outlier (95%),Insufficient records,Insufficient records,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,0,0,0,0,1,2,6,1,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,133,96,27,30,80,86,86,41,-,0.319,0.288,-,0.292,0.35,0.313,0.357,0.319,No procedures,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,116,115,84,14,23,69,114,123,36,0.366,0.382,0.374,-,-,0.408,0.437,0.373,0.442,Negative outlier (95%),Negative outlier (95%),Negative outlier (95%),Insufficient records,Insufficient records,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,138,135,99,27,30,81,88,88,41,0.297,0.32,0.279,-,0.288,0.351,0.307,0.349,0.314,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,123,87,14,27,78,121,127,38,-,18.341,18.009,-,-,21.397,20.743,19.578,21.072,No procedures,Negative outlier (99.8%),Negative outlier (99.8%),Insufficient records,Insufficient records,Not an outlier,Negative outlier (95%),Negative outlier (99.8%),Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,0,0,0,0,2,3,6,1,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,Oxford Hip Score,128,126,89,14,27,80,124,133,39,19.416,18.294,17.975,-,-,21.489,20.852,19.681,21.383,Not an outlier,Negative outlier (99.8%),Negative outlier (99.8%),Insufficient records,Insufficient records,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,Oxford Knee Score,0,152,99,29,31,87,92,93,45,-,15.43,15.926,-,18.449,17.037,15.656,17.503,17.959,No procedures,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,Oxford Knee Score,145,155,102,29,31,89,95,95,45,15.392,15.521,15.418,-,18.358,17.116,15.596,17.582,17.707,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,187,235,188,157,145,103,127,45,-,8.891,10,9.013,10.302,9.982,11.604,13.759,6.093,No procedures,Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (99.8%)
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,27,18,24,12,16,16,26,11,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,211,187,227,170,143,132,124,54,-,1.994,1.987,4.649,2.194,3.738,7.822,5.528,5.265,No procedures,Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ VAS,0,14,7,11,11,12,11,9,6,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,245,214,253,212,169,161,119,153,56,7.038,8.307,9.798,9.243,10.116,10.322,12.106,14.195,7.896,Negative outlier (95%),Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (95%)
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,237,225,194,238,181,155,143,133,60,2.576,2.374,1.894,4.634,1.803,3.527,7.642,6.133,5.094,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,181,241,193,162,147,110,125,48,-,0.4,0.413,0.418,0.409,0.378,0.459,0.48,0.363,No procedures,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (99.8%)
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,28,20,24,13,16,15,27,11,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,205,193,223,177,144,130,126,53,-,0.266,0.299,0.32,0.276,0.285,0.336,0.346,0.276,No procedures,Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (95%)
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ-5D Index,0,13,7,10,10,11,11,10,6,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,226,209,261,217,175,163,125,152,59,0.376,0.387,0.405,0.419,0.405,0.384,0.432,0.476,0.376,Negative outlier (95%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (95%)
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,220,218,200,233,187,155,141,136,59,0.261,0.257,0.289,0.308,0.274,0.277,0.339,0.36,0.295,Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,194,256,206,174,162,120,133,51,-,19.713,21.461,19.785,20.928,20.024,21.914,23.02,21.406,No procedures,Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,29,19,23,12,19,19,29,12,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
